body,title,url
"En nuestra nueva sección TU NEGOCIO A UN CLIC EN ELTIEMPO.COM, todos los emprendedores tendrán la posibilidad de contar con un espacio para dar a conocer su empresa y ser relevante en el mundo de los negocios. Si quiere ser parte de esta iniciativa, solicite su propuesta comercial en el siguiente correo cladul@eltiempo.com.",Tu negocio a un clic en ElTiempo.com,https://www.eltiempo.com/contenido-comercial/tu-negocio-a-un-clic-iniciativa-de-el-tiempo-para-apoyar-emprendedores-513592
"La pandemia del coronavirus no solo cambió las previsiones de la industria aeronáutica, para la cual los tradicionales vuelos de negocios y de eventos masivos se verían reducidos en los próximos años, sino que también generó cambios en los hábitos de los viajeros, que ahora miran otras variables a la hora de planificar sus vuelos.Previo a los rebrotes en Europa, una encuesta de la firma Interamerican Network, realizada en seis países de América Latina (Brasil, México, Colombia, Perú, Argentina y Chile), mostró que a medida que va avanzando la pandemia uno de cada cuatro viajeros en estas naciones (26,9 por ciento) contemplaba viajar solo cuando hubiera una vacuna ampliamente disponible contra el covid-19, siendo la opción más elegida por los consultados.","Colombianos, más dispuestos a volver a volar sin vacuna de covid-19",https://www.eltiempo.com/economia/sectores/coronavirus-viajeros-de-america-latina-y-sus-expectativas-558321
nan,Tips para celebrar las fiestas sin dejar de ahorrar,https://www.eltiempo.com/contenido-comercial/tips-para-celebrar-las-fiestas-con-responsabilidad-y-sin-dejar-de-ahorrar-554825
"El progreso que se logró en materia de igualdad de género en la región se está revirtiendo, en gran parte por la pandemia. Los estudios muestran que las mujeres realizan un porcentaje aún muy alto de las tareas domésticas no remuneradas, alrededor del 15 por ciento de los hogares reportan un aumento de la violencia intrafamiliar, el desempleo crece más rápidamente entre las mujeres y muchas están abandonando la escuela, lo que compromete el futuro de toda una generación. Estos son algunos de los puntos que se deben abordar para lograr mantenerse en el camino.(Lea también: Paridad en las listas, gran logro del nuevo Código Electoral).","La igualdad de género en A. Latina, en riesgo de descarrilamiento",https://www.eltiempo.com/mundo/latinoamerica/propuestas-para-cerrar-las-brechas-de-genero-entre-hombres-y-mujeres-en-america-latina-558343
nan,nan,https://www.futbolred.com/otras-ligas-de-futbol/video-goles-santos-borre-y-sebastian-villa-boca-juniors-vs-river-plate-129480
"RENATT es la Red Nacional de Trámites de Tránsito de Colombia, una marca registrada de la empresa Soluciones Corporativas Integrales S.A.S. que se encarga de realizar todos sus trámites de tránsito de una manera ágil, segura y confiable, sin importar en qué lugar del país se encuentre. Usted contará con el respaldo de la experiencia de más de 20 años en diferentes líneas de negocio del sector transporte y, con personal calificado en normatividad y procesos de tránsito para asegurar una respuesta oportuna para usted y/o su empresa.Inicie ya su trámite y conozca más detalles en RENATT Red Nacional de Trámites de Tránsito o contáctelos por WhatsApp al 3184380965 o al teléfono 3184576090. En Instagram los encuentra como @renatt_tramites y en Facebook como RENATT ","RENATT, la Red Nacional de Trámites de Tránsito",https://www.eltiempo.com/contenido-comercial/renatt-la-red-nacional-de-tramites-de-transito-556661
"Acaba de partir para su rincón en la historia el 2020. ¡Qué añito!, como dicen muchos. Fue el año del mal, que nació el 31 de diciembre en Wuhan, China. Y de ‘auán’ comenzó a matar gente. La pelona se paseó por el mundo a sus anchas, llevándose personas al azar, de todas las edades, de todos los países y de todas las condiciones, pero en especial los mayores, porque a esta muerte le gustaron las canas. Y termina diciembre con más de 1,8 millones de muertes en el mundo. En Colombia lloramos, al despedir el año, a 42.909 seres. El 31 se fueron 304. Dios.",nan,https://www.eltiempo.com/opinion/columnistas/luis-noe-ochoa/nuevas-esperanzas-columna-de-luis-noe-ochoa-558265
nan,nan,https://blogs.eltiempo.com/dialogos-espirituales/2020/12/29/propositos-para-el-2021/
Para explicar cómo afecta la dieta a la salud se dice popularmente que ‘somos lo que comemos’. La idea detrás de esa premisa (alimentarse mal conlleva mayor riesgo de sufrir enfermedades) es aceptada por la comunidad científica en general. Tanto es así que es casi seguro que en un chequeo de rutina el médico pregunte cómo nos hemos estado alimentando.(Le puede interesar: Investigan señal de radio proveniente del sistema estelar Alfa Centuri).,"Alimentos y bebidas que pueden afectar el cerebro, según la ciencia",https://www.eltiempo.com/vida/ciencia/3-alimentos-que-nos-hacen-mas-tontos-558142
Dos eventos de esta semana deben poner punto final al caos que ha consumido a EE. UU. tras las elecciones presidenciales y legislativas del pasado 3 de noviembre.,"Segunda vuelta en Georgia, llave para control del Congreso de EE. UU.",https://www.eltiempo.com/mundo/eeuu-y-canada/analisis-que-pasa-en-el-congreso-luego-de-la-segunda-vuelta-en-el-estado-de-georgia-558379
"Vuelve la controversia por el incremento del salario de los congresistas. Este 24 de diciembre, el presidente Iván Duque expidió el Decreto 1779 de 2020, el cual determina el aumento al salario de los senadores en Colombia en un 5,12 %.","El sueldo de los congresistas colombianos, comparado con otros países",https://www.eltiempo.com/mundo/mas-regiones/salario-de-los-congresistas-colombianos-asi-es-el-salario-en-otros-paises-557459
"Gulf es una legendaria marca de lubricantes que está potenciando los motores colombianos con productos de alta calidad y nanotecnología. Actualmente opera en más de 100 países a nivel mundial y, sus artículos superan los últimos estándares de la industria al ser sometidos a procedimientos estrictos para garantizar una alta calidad.Sus artículos superan los últimos estándares de la industria y son sometidos a procedimientos estrictos para garantizar una alta calidad. Conozca más en www.gulfcolombia.com","Gulf, lubricantes para un desempeño superior",https://www.eltiempo.com/contenido-comercial/gulf-lubricantes-para-un-desempeno-superior-556446
nan,Primera aparición del Papa tras ausentarse debido a una ciática,https://www.eltiempo.com/mundo/europa/papa-francisco-reaparece-luego-de-sufrir-dolores-por-ciatica-558288
nan,Niños y niñas cuentan sus vivencias y sueños durante la pandemia,https://www.eltiempo.com/vida/educacion/coronavirus-ninos-hablan-sobre-su-vida-durante-el-confinamiento-558224
"El 1 de abril del 2020, de forma oficial, el príncipe Harry y Meghan Markle, los duques de Sussex, dejaron de pertenecer a la realeza británica, perdiendo el trato de alteza real y el sustento económico de dicha corona.Ese día concluyó una 'separación' que se dio a conocer desde el 8 de enero del 2020, cuando la pareja comunicó su deseo de apartarse de la corona.""No recibirán fondos públicos del presupuesto soberano que distribuye la reina Isabel II, se apartarán de los compromisos reales (incluidos actos militares) y dejarán de representar a la monarca"", informó la cadena 'BBC' en ese momento.(Le recomendamos: Sorpresa por acento estadounidense del hijo de Harry y Meghan).",El día que la reina Isabel II vetó a Harry y Meghan de un evento real,https://www.eltiempo.com/cultura/gente/por-que-la-reina-isabel-boicoteo-al-principe-harry-y-meghan-markle-558384
"En la madrugada del viernes 1 de enero del 2021 se registró el homicidio de un policía pensionado.El hecho ocurrió pasadas las 3 a.m., en el municipio de Ciénaga (Magdalena), cuando Juan Roberto Rúa Pacheco, como fue identificada la víctima, salió a ayudar a una persona que estaba en problemas cerca de su casa.(Lea también: 205 estudiantes de Unicauca se habrían graduado adulterando notas).",En video quedó registrado homicidio de policía pensionado en Magdalena,https://www.eltiempo.com/justicia/delitos/mataron-a-un-policia-pensionado-en-medio-de-un-atraco-en-cienaga-magdalena-558413
"Girardot tendrá toque de queda, ley seca y pico y cédula durante el Puente de Reyes. Esta decisión fue tomada en conjunto entre la Alcaldía Municipal y la Gobernación de Cundinamarca. El anuncio se da días después de que Girardot enfrentara una alta ocupación UCI por el aumento de contagios de covid-19. A la fecha, Girardot tiene 261 casos activos y 48 personas fallecidas por coronavirus. 11 personas están en Unidades de Cuidados Intensivos. ",Girardot tendrá toque de queda en el Puente de Reyes,https://www.eltiempo.com/bogota/girardot-toque-de-queda-ley-seca-y-pico-y-cedula-en-puente-de-reyes-558407
nan,nan,https://www.eltiempo.com/opinion/caricaturas/matador/jodidos-pero-contentos-caricatura-de-matador-558391
"El capellán Nicacio Carreño, por los altavoces del buque Gloria, entonó una oración que parecía la despedida. “Sentiremos, señora, tu presencia sobre la faz de los inmensos mares, y alzaremos de nuevo los cantares de tu misericordia y tu piedad”. ",El día cuando el buque Gloria fue azotado por un supertifón,https://www.eltiempo.com/colombia/otras-ciudades/historia-buque-gloria-tifon-marge-en-1983-553500
"Un susto tremendo fue el que se llevaron más de 50 turistas cuando el catamarán en el que se estaban, en pleno Océano Pacífico, se hundió.(Le recomendamos: ¿Por qué cerraron la cárcel donde estuvo recluido el Chapo en México?).",Momento de susto y temor: barco se hundió con 58 personas a bordo,https://www.eltiempo.com/mundo/latinoamerica/puerto-vallarta-mexico-impactante-video-barco-se-hundio-con-58-turistas-558365
"Un hombre inmóvil en una cama bebe algo a través de un pitillo. Se trata de una sustancia que termina con su vida. Millones de españoles vieron esa imagen y, aunque han pasado más de dos décadas, la retienen en su cerebro.",El largo camino de la legalización de la eutanasia en España,https://www.eltiempo.com/mundo/europa/legalizacion-de-la-eutanasia-en-espana-tramite-en-el-senado-558359
"Hicieron un estudio para ver cuánto tiempo de trabajo se necesitaba para comprar el nuevo iPhone 12 de acuerdo con el salario promedio de varios países. Mientras que a un suizo le toma poco más de cuatro días, en Estados Unidos se necesitan seis. ¿Cuál es el último país de la clasificación? Pues, Colombia, ¿cuál otro iba a ser? Mientras que en países con pobreza alarmante como India y México se necesitan cincuenta y cuatro días para adquirir el último juguete de Apple, a los colombianos nos toma ochenta y seis. Ochenta y seis días y medio en realidad, porque puede estar seguro de que su empleador no le va a regalar esa media jornada.",nan,https://www.eltiempo.com/opinion/columnistas/adolfo-zableh-duran/ochenta-y-seis-dias-columna-de-adolfo-zableh-duran-558271
nan,"Conozca a Shakira, la joven que eleva el nivel del 'freestyle' ",https://www.eltiempo.com/bogota/shakira-acosta-eleva-el-nivel-del-freestyle-en-bogota-y-colombia-esta-es-mi-historia-557941
"Las autoridades del Atlántico reportaron este sábado a la primera persona fallecida por ahogamiento en este ‘puente’ festivo de Año Nuevo, en un hecho que se originó en la playa de Salgar, corregimiento de Puerto Colombia.",El impactante momento del rescate de hombre ahogado en playa de Salgar,https://www.eltiempo.com/colombia/barranquilla/puerto-colombia-atlantico-hombre-ahogado-en-playa-de-salgar-2021-558377
"Desde hace 65 años Artefactos American se dedica a fabricar las cocinas y los baños de los hogares colombianos. Difícilmente algún colombiano no ha estado, comprado o tenido una cocina o baño hecho por esta empresa.Hoy en día, la compañía está enfocada en vender cocinas y baños para viviendas VIS y tiene abierta una línea de muebles, la cual está disponible en la tienda virtual www.muebleselemental.com ‘Elemental, los muebles que necesitas´, donde podrá encontrar escritorios, mesas de noche, armarios, bibliotecas, organizadores, entre otros. Su gran diferencial, es que todos los muebles son multiusos y el diseño es muy limpio y con la mejor calidad.",Los muebles soñados para 2021,https://www.eltiempo.com/contenido-comercial/los-muebles-sonados-para-2021-554281
